edad,ingresos,años_experiencia,ratio_deuda_ingresos,deuda_credito,otra_deuda,incumplimiento,antiguedad_crediticia,deuda_total,log_ingresos,ratio_deuda_total_ingreso
22,78000.0,6,0.32,0.8548695,1.9875675,1,2,2.842437,4.892100170532762,3.64415e-05
23,140000.0,5,0.09,0.8548695,1.9875675,0,3,2.842437,5.146131137770602,2.0303121428571427e-05
22,36000.0,4,0.09,0.8548695,1.9875675,0,4,2.842437,4.556314564335347,7.895658333333333e-05
25,90000.0,9,0.04,0.8548695,1.9875675,0,2,2.842437,4.95424733490676,3.158263333333333e-05
24,90000.0,0,0.14,0.8548695,1.9875675,0,3,2.842437,4.95424733490676,3.158263333333333e-05
26,150000.0,3,0.08,0.8548695,1.9875675,0,3,2.842437,5.176094154342576,1.8949579999999998e-05
23,90000.0,4,0.03,0.8548695,1.9875675,0,4,2.842437,4.95424733490676,3.158263333333333e-05
24,90000.0,3,0.13,0.8548695,1.9875675,0,3,2.842437,4.95424733490676,3.158263333333333e-05
23,90000.0,5,0.17,0.8548695,1.9875675,0,3,2.842437,4.95424733490676,3.158263333333333e-05
24,125375.0,0,0.08,0.8548695,1.9875675,1,2,2.842437,5.098214409978624,2.2671481555333997e-05
24,90000.0,8,0.09,0.8548695,1.9875675,0,4,2.842437,4.95424733490676,3.158263333333333e-05
23,90000.0,6,0.13,0.8548695,1.9875675,0,3,2.842437,4.95424733490676,3.158263333333333e-05
24,35556.0,9,0.37,0.8548695,1.9875675,0,2,2.842437,4.55092511173554,7.994254134323321e-05
22,90000.0,6,0.18,0.8548695,1.9875675,0,4,2.842437,4.95424733490676,3.158263333333333e-05
23,170000.0,7,0.07,0.8548695,1.9875675,0,2,2.842437,5.230451476044183,1.6720217647058822e-05
25,90000.0,0,0.1,0.8548695,1.9875675,0,3,2.842437,4.95424733490676,3.158263333333333e-05
24,90000.0,4,0.22,0.8548695,1.9875675,0,3,2.842437,4.95424733490676,3.158263333333333e-05
25,66300.0,6,0.26,0.8548695,1.9875675,1,4,2.842437,4.821520078800048,4.2872352941176467e-05
26,90000.0,0,0.11,0.8548695,1.9875675,0,4,2.842437,4.95424733490676,3.158263333333333e-05
23,210000.0,4,0.06,0.8548695,1.9875675,0,2,2.842437,5.322221362797957,1.3535414285714285e-05
25,225000.0,9,0.05,0.8548695,1.9875675,0,2,2.842437,5.3521844483047705,1.2633053333333332e-05
23,90000.0,7,0.39,0.8548695,1.9875675,0,4,2.842437,4.95424733490676,3.158263333333333e-05
24,90000.0,8,0.05,0.8548695,1.9875675,0,4,2.842437,4.95424733490676,3.158263333333333e-05
22,90000.0,2,0.08,0.8548695,1.9875675,0,2,2.842437,4.95424733490676,3.158263333333333e-05
21,90000.0,6,0.13,0.8548695,1.9875675,0,3,2.842437,4.95424733490676,3.158263333333333e-05
23,35482.0,7,0.2,0.8548695,1.9875675,0,4,2.842437,4.550020331237659,8.010926667042443e-05
23,90000.0,7,0.23,0.8548695,1.9875675,0,2,2.842437,4.95424733490676,3.158263333333333e-05
25,35412.0,3,0.14,0.8548695,1.9875675,0,4,2.842437,4.549162719422824,8.026762114537444e-05
22,35400.0,6,0.23,0.8548695,1.9875675,0,2,2.842437,4.549015530058215,8.029483050847457e-05
26,105000.0,1,0.12,0.8548695,1.9875675,0,2,2.842437,5.021193435188165,2.707082857142857e-05
24,42000.0,9,0.29,0.8548695,1.9875675,0,3,2.842437,4.62325963061961,6.767707142857143e-05
26,90000.0,5,0.09,0.8548695,1.9875675,0,3,2.842437,4.95424733490676,3.158263333333333e-05
23,66300.0,6,0.18,0.8548695,1.9875675,1,3,2.842437,4.821520078800048,4.2872352941176467e-05
22,90000.0,6,0.07,0.8548695,1.9875675,0,2,2.842437,4.95424733490676,3.158263333333333e-05
24,90000.0,1,0.17,0.8548695,1.9875675,0,4,2.842437,4.95424733490676,3.158263333333333e-05
22,36000.0,1,0.34,0.8548695,1.9875675,1,3,2.842437,4.556314564335347,7.895658333333333e-05
25,90000.0,9,0.07,0.8548695,1.9875675,0,3,2.842437,4.95424733490676,3.158263333333333e-05
21,82100.0,3,0.15,0.8548695,1.9875675,0,2,2.842437,4.914348446910391,3.46216443361754e-05
23,24000.0,4,0.51,0.8548695,1.9875675,1,4,2.842437,4.380229336938037,0.000118434875
23,25960.0,1,0.47,0.8548695,1.9875675,1,4,2.842437,4.414321417177539,0.00010949295069337442
26,90000.0,10,0.14,0.8548695,1.9875675,0,3,2.842437,4.95424733490676,3.158263333333333e-05
24,26000.0,1,0.47,0.8548695,1.9875675,1,2,2.842437,4.414990051283522,0.00010932449999999999
24,90000.0,0,0.09,0.8548695,1.9875675,0,2,2.842437,4.95424733490676,3.158263333333333e-05
24,28800.0,5,0.43,0.8548695,1.9875675,1,4,2.842437,4.459407567166948,9.869572916666667e-05
23,90000.0,7,0.24,0.8548695,1.9875675,0,4,2.842437,4.95424733490676,3.158263333333333e-05
23,90000.0,7,0.05,0.8548695,1.9875675,0,2,2.842437,4.95424733490676,3.158263333333333e-05
22,90000.0,6,0.13,0.8548695,1.9875675,0,2,2.842437,4.95424733490676,3.158263333333333e-05
21,30000.0,2,0.41,0.8548695,1.9875675,1,3,2.842437,4.477135730961123,9.47479e-05
22,30000.0,0,0.41,0.8548695,1.9875675,1,4,2.842437,4.477135730961123,9.47479e-05
26,32000.0,4,0.38,0.8548695,1.9875675,1,2,2.842437,4.505163549810412,8.882615624999999e-05
25,90000.0,9,0.11,0.8548695,1.9875675,0,2,2.842437,4.95424733490676,3.158263333333333e-05
25,90000.0,4,0.03,0.8548695,1.9875675,0,4,2.842437,4.95424733490676,3.158263333333333e-05
21,29000.0,2,0.42,0.8548695,1.9875675,1,4,2.842437,4.46241297331255,9.801506896551723e-05
24,90000.0,7,0.17,0.8548695,1.9875675,0,3,2.842437,4.95424733490676,3.158263333333333e-05
25,90000.0,6,0.17,0.8548695,1.9875675,0,2,2.842437,4.95424733490676,3.158263333333333e-05
23,90000.0,1,0.15,0.8548695,1.9875675,0,4,2.842437,4.95424733490676,3.158263333333333e-05
24,36000.0,0,0.34,0.8548695,1.9875675,1,2,2.842437,4.556314564335347,7.895658333333333e-05
24,90000.0,8,0.08,0.8548695,1.9875675,0,3,2.842437,4.95424733490676,3.158263333333333e-05
23,36000.0,4,0.34,0.8548695,1.9875675,1,3,2.842437,4.556314564335347,7.895658333333333e-05
23,36000.0,7,0.34,0.8548695,1.9875675,1,3,2.842437,4.556314564335347,7.895658333333333e-05
25,78000.0,8,0.08,0.8548695,1.9875675,1,3,2.842437,4.892100170532762,3.64415e-05
22,44000.0,0,0.28,0.8548695,1.9875675,1,2,2.842437,4.6434625467031605,6.460084090909091e-05
25,90000.0,9,0.06,0.8548695,1.9875675,0,4,2.842437,4.95424733490676,3.158263333333333e-05
24,50000.0,8,0.24,0.8548695,1.9875675,0,3,2.842437,4.698978690138799,5.684874e-05
25,45600.0,3,0.27,0.8548695,1.9875675,1,3,2.842437,4.658974366561803,6.23341447368421e-05
23,60000.0,3,0.2,0.8548695,1.9875675,0,3,2.842437,4.77815848856469,4.737395e-05
23,90000.0,1,0.04,0.8548695,1.9875675,0,3,2.842437,4.95424733490676,3.158263333333333e-05
24,61400.0,1,0.2,0.8548695,1.9875675,0,4,2.842437,4.7881754442836,4.6293762214983714e-05
26,90000.0,10,0.06,0.8548695,1.9875675,0,2,2.842437,4.95424733490676,3.158263333333333e-05
24,30000.0,1,0.41,0.8548695,1.9875675,1,2,2.842437,4.477135730961123,9.47479e-05
23,32004.0,3,0.38,0.8548695,1.9875675,1,3,2.842437,4.50521783153181,8.881505436820397e-05
23,90000.0,7,0.23,0.8548695,1.9875675,0,4,2.842437,4.95424733490676,3.158263333333333e-05
23,39000.0,7,0.32,0.8548695,1.9875675,1,2,2.842437,4.591075742639682,7.2883e-05
25,90000.0,2,0.11,0.8548695,1.9875675,0,2,2.842437,4.95424733490676,3.158263333333333e-05
23,55000.0,0,0.22,0.8548695,1.9875675,0,4,2.842437,4.740370585685768,5.1680672727272726e-05
24,90000.0,8,0.39,0.8548695,1.9875675,0,2,2.842437,4.95424733490676,3.158263333333333e-05
25,90000.0,4,0.11,0.8548695,1.9875675,0,2,2.842437,4.95424733490676,3.158263333333333e-05
24,90000.0,0,0.27,0.8548695,1.9875675,0,2,2.842437,4.95424733490676,3.158263333333333e-05
26,42000.0,6,0.29,0.8548695,1.9875675,0,3,2.842437,4.62325963061961,6.767707142857143e-05
21,90000.0,5,0.23,0.8548695,1.9875675,0,4,2.842437,4.95424733490676,3.158263333333333e-05
25,42000.0,8,0.29,0.8548695,1.9875675,0,4,2.842437,4.62325963061961,6.767707142857143e-05
25,80000.0,2,0.15,0.8548695,1.9875675,0,4,2.842437,4.903095415639038,3.5530462499999995e-05
22,34650.0,3,0.36,0.8548695,1.9875675,1,4,2.842437,4.539715772518249,8.203281385281385e-05
24,90000.0,3,0.03,0.8548695,1.9875675,0,4,2.842437,4.95424733490676,3.158263333333333e-05
23,90000.0,4,0.05,0.8548695,1.9875675,0,4,2.842437,4.95424733490676,3.158263333333333e-05
22,56324.0,2,0.22,0.8548695,1.9875675,0,4,2.842437,4.750701200395868,5.0465822739862226e-05
22,90000.0,6,0.11,0.8548695,1.9875675,0,3,2.842437,4.95424733490676,3.158263333333333e-05
25,36996.0,2,0.34,0.8548695,1.9875675,1,2,2.842437,4.568166509573261,7.683092766785598e-05
23,31000.0,5,0.4,0.8548695,1.9875675,1,4,2.842437,4.491375703107734,9.169151612903225e-05
25,90000.0,9,0.22,0.8548695,1.9875675,0,3,2.842437,4.95424733490676,3.158263333333333e-05
26,90000.0,10,0.01,0.8548695,1.9875675,0,4,2.842437,4.95424733490676,3.158263333333333e-05
24,90000.0,8,0.13,0.8548695,1.9875675,0,3,2.842437,4.95424733490676,3.158263333333333e-05
23,66300.0,2,0.19,0.8548695,1.9875675,1,4,2.842437,4.821520078800048,4.2872352941176467e-05
24,90000.0,8,0.07,0.8548695,1.9875675,0,4,2.842437,4.95424733490676,3.158263333333333e-05
25,36000.0,0,0.35,0.8548695,1.9875675,1,4,2.842437,4.556314564335347,7.895658333333333e-05
24,32000.0,0,0.39,0.8548695,1.9875675,1,3,2.842437,4.505163549810412,8.882615624999999e-05
23,90000.0,2,0.06,0.8548695,1.9875675,0,4,2.842437,4.95424733490676,3.158263333333333e-05
26,40000.0,4,0.31,0.8548695,1.9875675,1,2,2.842437,4.602070848554296,7.106092499999999e-05
22,30000.0,0,0.09,0.8548695,1.9875675,0,3,2.842437,4.477135730961123,9.47479e-05
22,90000.0,6,0.07,0.8548695,1.9875675,0,2,2.842437,4.95424733490676,3.158263333333333e-05
23,90000.0,7,0.09,0.8548695,1.9875675,0,4,2.842437,4.95424733490676,3.158263333333333e-05
23,90000.0,7,0.09,0.8548695,1.9875675,0,3,2.842437,4.95424733490676,3.158263333333333e-05
25,90000.0,5,0.11,0.8548695,1.9875675,0,3,2.842437,4.95424733490676,3.158263333333333e-05
22,33250.0,0,0.08,0.8548695,1.9875675,1,3,2.842437,4.521804710930891,8.548682706766917e-05
22,90000.0,6,0.04,0.8548695,1.9875675,0,2,2.842437,4.95424733490676,3.158263333333333e-05
24,33396.0,3,0.08,0.8548695,1.9875675,1,3,2.842437,4.523707456573183,8.511309737693137e-05
22,35000.0,5,0.08,0.8548695,1.9875675,0,4,2.842437,4.544080452586785,8.121248571428571e-05
21,37423.0,5,0.07,0.8548695,1.9875675,0,4,2.842437,4.573150204465078,7.595427945381183e-05
26,39000.0,5,0.07,0.8548695,1.9875675,0,2,2.842437,4.591075742639682,7.2883e-05
22,40000.0,1,0.07,0.8548695,1.9875675,0,4,2.842437,4.602070848554296,7.106092499999999e-05
22,40000.0,0,0.07,0.8548695,1.9875675,0,2,2.842437,4.602070848554296,7.106092499999999e-05
24,40000.0,8,0.07,0.8548695,1.9875675,0,2,2.842437,4.602070848554296,7.106092499999999e-05
25,90000.0,9,0.17,0.8548695,1.9875675,0,3,2.842437,4.95424733490676,3.158263333333333e-05
24,40800.0,0,0.07,0.8548695,1.9875675,0,4,2.842437,4.61067080743203,6.966757352941176e-05
21,90000.0,4,0.02,0.8548695,1.9875675,0,4,2.842437,4.95424733490676,3.158263333333333e-05
24,90000.0,8,0.22,0.8548695,1.9875675,0,2,2.842437,4.95424733490676,3.158263333333333e-05
25,90000.0,5,0.08,0.8548695,1.9875675,0,4,2.842437,4.95424733490676,3.158263333333333e-05
25,90000.0,9,0.07,0.8548695,1.9875675,0,4,2.842437,4.95424733490676,3.158263333333333e-05
26,36120.0,3,0.08,0.8548695,1.9875675,1,4,2.842437,4.557759765131784,7.869426910299003e-05
25,37200.0,2,0.08,0.8548695,1.9875675,1,3,2.842437,4.570554614307831,7.640959677419355e-05
25,90000.0,6,0.09,0.8548695,1.9875675,0,3,2.842437,4.95424733490676,3.158263333333333e-05
24,90000.0,4,0.02,0.8548695,1.9875675,0,3,2.842437,4.95424733490676,3.158263333333333e-05
25,44000.0,1,0.06,0.8548695,1.9875675,0,3,2.842437,4.6434625467031605,6.460084090909091e-05
22,90000.0,2,0.06,0.8548695,1.9875675,0,4,2.842437,4.95424733490676,3.158263333333333e-05
22,45000.0,1,0.06,0.8548695,1.9875675,0,2,2.842437,4.653222164656599,6.316526666666666e-05
22,90000.0,6,0.08,0.8548695,1.9875675,0,4,2.842437,4.95424733490676,3.158263333333333e-05
22,46800.0,5,0.06,0.8548695,1.9875675,0,3,2.842437,4.670255132771604,6.073583333333333e-05
22,90000.0,3,0.28,0.8548695,1.9875675,0,4,2.842437,4.95424733490676,3.158263333333333e-05
26,35000.0,1,0.21,0.8548695,1.9875675,0,3,2.842437,4.544080452586785,8.121248571428571e-05
22,90000.0,6,0.07,0.8548695,1.9875675,0,3,2.842437,4.95424733490676,3.158263333333333e-05
26,90000.0,9,0.07,0.8548695,1.9875675,0,3,2.842437,4.95424733490676,3.158263333333333e-05
24,50000.0,0,0.06,0.8548695,1.9875675,0,2,2.842437,4.698978690138799,5.684874e-05
25,90000.0,7,0.07,0.8548695,1.9875675,0,3,2.842437,4.95424733490676,3.158263333333333e-05
25,90000.0,4,0.06,0.8548695,1.9875675,0,4,2.842437,4.95424733490676,3.158263333333333e-05
24,90000.0,8,0.27,0.8548695,1.9875675,0,3,2.842437,4.95424733490676,3.158263333333333e-05
24,44000.0,5,0.06,0.8548695,1.9875675,1,2,2.842437,4.6434625467031605,6.460084090909091e-05
26,50000.0,1,0.06,0.8548695,1.9875675,0,3,2.842437,4.698978690138799,5.684874e-05
23,50000.0,4,0.06,0.8548695,1.9875675,0,2,2.842437,4.698978690138799,5.684874e-05
22,90000.0,6,0.11,0.8548695,1.9875675,0,3,2.842437,4.95424733490676,3.158263333333333e-05
26,52582.0,3,0.05,0.8548695,1.9875675,0,4,2.842437,4.72084536013243,5.405722490586132e-05
21,48000.0,5,0.06,0.8548695,1.9875675,1,2,2.842437,4.681250285083047,5.92174375e-05
22,56000.0,4,0.05,0.8548695,1.9875675,0,2,2.842437,4.748195782195563,5.075780357142857e-05
25,90000.0,2,0.22,0.8548695,1.9875675,0,3,2.842437,4.95424733490676,3.158263333333333e-05
23,74000.0,7,0.04,0.8548695,1.9875675,1,2,2.842437,4.869237588535673,3.8411310810810806e-05
23,78000.0,7,0.19,0.8548695,1.9875675,1,4,2.842437,4.892100170532762,3.64415e-05
24,86400.0,5,0.03,0.8548695,1.9875675,0,4,2.842437,4.936518769006308,3.289857638888889e-05
21,35000.0,2,0.21,0.8548695,1.9875675,0,4,2.842437,4.544080452586785,8.121248571428571e-05
25,90000.0,9,0.17,0.8548695,1.9875675,0,2,2.842437,4.95424733490676,3.158263333333333e-05
23,123000.0,4,0.02,0.8548695,1.9875675,0,3,2.842437,5.089908642274492,2.3109243902439022e-05
25,90000.0,6,0.07,0.8548695,1.9875675,0,4,2.842437,4.95424733490676,3.158263333333333e-05
24,78000.0,0,0.25,0.8548695,1.9875675,1,4,2.842437,4.892100170532762,3.64415e-05
22,35000.0,6,0.53,0.8548695,1.9875675,0,3,2.842437,4.544080452586785,8.121248571428571e-05
23,18460.0,0,0.15,0.8548695,1.9875675,0,2,2.842437,4.266255222297651,0.0001539781690140845
23,16800.0,2,0.16,0.8548695,1.9875675,1,2,2.842437,4.22533513181854,0.00016919267857142857
25,78000.0,4,0.04,0.8548695,1.9875675,1,3,2.842437,4.892100170532762,3.64415e-05
25,78000.0,9,0.1,0.8548695,1.9875675,1,2,2.842437,4.892100170532762,3.64415e-05
26,90000.0,3,0.04,0.8548695,1.9875675,0,4,2.842437,4.95424733490676,3.158263333333333e-05
22,90000.0,1,0.03,0.8548695,1.9875675,0,2,2.842437,4.95424733490676,3.158263333333333e-05
26,90000.0,1,0.22,0.8548695,1.9875675,0,3,2.842437,4.95424733490676,3.158263333333333e-05
23,60000.0,7,0.05,0.8548695,1.9875675,0,4,2.842437,4.77815848856469,4.737395e-05
23,90000.0,1,0.13,0.8548695,1.9875675,0,4,2.842437,4.95424733490676,3.158263333333333e-05
25,90000.0,9,0.11,0.8548695,1.9875675,0,4,2.842437,4.95424733490676,3.158263333333333e-05
24,31200.0,4,0.09,0.8548695,1.9875675,0,2,2.842437,4.494168513490308,9.110375e-05
22,90000.0,6,0.22,0.8548695,1.9875675,0,2,2.842437,4.95424733490676,3.158263333333333e-05
21,90000.0,5,0.18,0.8548695,1.9875675,0,4,2.842437,4.95424733490676,3.158263333333333e-05
23,90000.0,5,0.07,0.8548695,1.9875675,0,4,2.842437,4.95424733490676,3.158263333333333e-05
23,78000.0,4,0.2,0.8548695,1.9875675,1,2,2.842437,4.892100170532762,3.64415e-05
21,15600.0,5,0.17,0.8548695,1.9875675,1,3,2.842437,4.193152436852078,0.0001822075
24,90000.0,8,0.03,0.8548695,1.9875675,0,4,2.842437,4.95424733490676,3.158263333333333e-05
23,90000.0,1,0.02,0.8548695,1.9875675,0,2,2.842437,4.95424733490676,3.158263333333333e-05
23,90000.0,1,0.17,0.8548695,1.9875675,0,2,2.842437,4.95424733490676,3.158263333333333e-05
26,78000.0,10,0.13,0.8548695,1.9875675,1,4,2.842437,4.892100170532762,3.64415e-05
25,90000.0,7,0.12,0.8548695,1.9875675,0,3,2.842437,4.95424733490676,3.158263333333333e-05
23,24000.0,7,0.11,0.8548695,1.9875675,1,2,2.842437,4.380229336938037,0.000118434875
25,78000.0,7,0.12,0.8548695,1.9875675,1,2,2.842437,4.892100170532762,3.64415e-05
24,90000.0,4,0.06,0.8548695,1.9875675,0,4,2.842437,4.95424733490676,3.158263333333333e-05
24,90000.0,1,0.13,0.8548695,1.9875675,0,4,2.842437,4.95424733490676,3.158263333333333e-05
24,90000.0,2,0.08,0.8548695,1.9875675,0,3,2.842437,4.95424733490676,3.158263333333333e-05
23,26000.0,3,0.1,0.8548695,1.9875675,0,3,2.842437,4.414990051283522,0.00010932449999999999
24,90000.0,8,0.06,0.8548695,1.9875675,0,4,2.842437,4.95424733490676,3.158263333333333e-05
25,90000.0,3,0.28,0.8548695,1.9875675,0,3,2.842437,4.95424733490676,3.158263333333333e-05
26,30000.0,2,0.09,0.8548695,1.9875675,0,2,2.842437,4.477135730961123,9.47479e-05
22,31200.0,0,0.09,0.8548695,1.9875675,0,4,2.842437,4.494168513490308,9.110375e-05
24,32000.0,1,0.08,0.8548695,1.9875675,0,3,2.842437,4.505163549810412,8.882615624999999e-05
26,90000.0,2,0.28,0.8548695,1.9875675,0,4,2.842437,4.95424733490676,3.158263333333333e-05
25,35000.0,2,0.08,0.8548695,1.9875675,0,2,2.842437,4.544080452586785,8.121248571428571e-05
26,90000.0,2,0.11,0.8548695,1.9875675,0,2,2.842437,4.95424733490676,3.158263333333333e-05
25,90084.0,6,0.17,0.8548695,1.9875675,0,4,2.842437,4.954652482881901,3.15531836952178e-05
23,90096.0,0,0.11,0.8548695,1.9875675,0,3,2.842437,4.954710330322716,3.1548981086840705e-05
23,78216.0,7,0.02,0.8548695,1.9875675,1,3,2.842437,4.89330115464307,3.6340863761890146e-05
22,78369.0,6,0.14,0.8548695,1.9875675,1,3,2.842437,4.894149846767922,3.626991540022203e-05
24,90474.0,8,0.17,0.8548695,1.9875675,0,3,2.842437,4.956528591780237,3.141716957357915e-05
25,51000.0,1,0.05,0.8548695,1.9875675,0,2,2.842437,4.707578691592528,5.5734058823529407e-05
24,90730.0,6,0.09,0.8548695,1.9875675,0,2,2.842437,4.957755697519939,3.132852419265954e-05
25,46200.0,1,0.06,0.8548695,1.9875675,1,2,2.842437,4.664651375767853,6.152461038961039e-05
22,90888.0,5,0.15,0.8548695,1.9875675,0,4,2.842437,4.958511325154023,3.127406258251914e-05
24,98450.0,8,0.03,0.8548695,1.9875675,0,4,2.842437,4.993220131772016,2.8871884205180294e-05
24,90996.0,0,0.09,0.8548695,1.9875675,0,2,2.842437,4.959027074684585,3.123694448107609e-05
21,90996.0,5,0.07,0.8548695,1.9875675,0,2,2.842437,4.959027074684585,3.123694448107609e-05
24,90996.0,8,0.22,0.8548695,1.9875675,0,4,2.842437,4.959027074684585,3.123694448107609e-05
26,18144.0,2,0.15,0.8548695,1.9875675,0,4,2.842437,4.258756972536576,0.00015665988756613755
24,90996.0,2,0.18,0.8548695,1.9875675,0,3,2.842437,4.959027074684585,3.123694448107609e-05
23,40000.0,7,0.07,0.8548695,1.9875675,0,4,2.842437,4.602070848554296,7.106092499999999e-05
23,91000.0,0,0.01,0.8548695,1.9875675,0,3,2.842437,4.9590461647617055,3.123557142857143e-05
24,91000.0,9,0.16,0.8548695,1.9875675,0,4,2.842437,4.9590461647617055,3.123557142857143e-05
24,91000.0,8,0.03,0.8548695,1.9875675,0,4,2.842437,4.9590461647617055,3.123557142857143e-05
24,91000.0,8,0.11,0.8548695,1.9875675,0,4,2.842437,4.9590461647617055,3.123557142857143e-05
23,91000.0,7,0.02,0.8548695,1.9875675,0,4,2.842437,4.9590461647617055,3.123557142857143e-05
21,22240.0,5,0.12,0.8548695,1.9875675,0,3,2.842437,4.347154310100595,0.0001278074190647482
23,79000.0,7,0.2,0.8548695,1.9875675,1,3,2.842437,4.897632588654153,3.598021518987342e-05
23,91000.0,5,0.11,0.8548695,1.9875675,0,3,2.842437,4.9590461647617055,3.123557142857143e-05
23,46728.0,2,0.06,0.8548695,1.9875675,0,2,2.842437,4.66958648722742,6.082941705187467e-05
22,91000.0,5,0.16,0.8548695,1.9875675,0,2,2.842437,4.9590461647617055,3.123557142857143e-05
23,91000.0,7,0.11,0.8548695,1.9875675,0,4,2.842437,4.9590461647617055,3.123557142857143e-05
24,79000.0,4,0.06,0.8548695,1.9875675,1,2,2.842437,4.897632588654153,3.598021518987342e-05
23,91000.0,4,0.09,0.8548695,1.9875675,0,4,2.842437,4.9590461647617055,3.123557142857143e-05
21,91000.0,5,0.22,0.8548695,1.9875675,0,2,2.842437,4.9590461647617055,3.123557142857143e-05
24,91000.0,5,0.16,0.8548695,1.9875675,0,4,2.842437,4.9590461647617055,3.123557142857143e-05
24,16000.0,2,0.16,0.8548695,1.9875675,1,2,2.842437,4.204147125212848,0.00017765231249999998
22,20160.0,1,0.13,0.8548695,1.9875675,0,4,2.842437,4.304512069624235,0.0001409938988095238
21,35000.0,2,0.31,0.8548695,1.9875675,0,2,2.842437,4.544080452586785,8.121248571428571e-05
23,91000.0,3,0.13,0.8548695,1.9875675,0,3,2.842437,4.9590461647617055,3.123557142857143e-05
24,21600.0,0,0.12,0.8548695,1.9875675,1,4,2.842437,4.334473856911537,0.00013159430555555556
24,91000.0,0,0.01,0.8548695,1.9875675,0,3,2.842437,4.9590461647617055,3.123557142857143e-05
26,67150.0,9,0.19,0.8548695,1.9875675,1,4,2.842437,4.827052484484231,4.232966492926284e-05
21,27000.0,3,0.1,0.8548695,1.9875675,0,2,2.842437,4.431379848841936,0.00010527544444444443
24,91000.0,8,0.08,0.8548695,1.9875675,0,3,2.842437,4.9590461647617055,3.123557142857143e-05
24,91000.0,0,0.08,0.8548695,1.9875675,0,2,2.842437,4.9590461647617055,3.123557142857143e-05
23,91000.0,7,0.08,0.8548695,1.9875675,0,2,2.842437,4.9590461647617055,3.123557142857143e-05
23,91092.0,2,0.11,0.8548695,1.9875675,0,2,2.842437,4.959485005094003,3.120402450270056e-05
25,79200.0,1,0.14,0.8548695,1.9875675,1,3,2.842437,4.898730665071061,3.5889356060606056e-05
21,35000.0,2,0.2,0.8548695,1.9875675,0,3,2.842437,4.544080452586785,8.121248571428571e-05
25,35000.0,9,0.11,0.8548695,1.9875675,0,2,2.842437,4.544080452586785,8.121248571428571e-05
23,91200.0,7,0.03,0.8548695,1.9875675,0,2,2.842437,4.959999600303207,3.116707236842105e-05
22,91200.0,6,0.05,0.8548695,1.9875675,0,2,2.842437,4.959999600303207,3.116707236842105e-05
25,91200.0,9,0.07,0.8548695,1.9875675,0,4,2.842437,4.959999600303207,3.116707236842105e-05
24,79200.0,8,0.08,0.8548695,1.9875675,1,3,2.842437,4.898730665071061,3.5889356060606056e-05
24,91228.0,2,0.13,0.8548695,1.9875675,0,3,2.842437,4.960132914402738,3.115750646731267e-05
22,91234.0,6,0.13,0.8548695,1.9875675,0,2,2.842437,4.960161476386388,3.1155457395269306e-05
